Nombre,Precio,Autor,Imagen
"Elaboracion De Vinos, Otras Bebidas Alcoholicas, Aguas, Cafe E Infusio",$19.542,"FERRER ESPINOSA, JUAN","https://www.antartica.cl/media/catalog/product/9/7/9788428338011_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
El Olivar Ecologico,$29.665,JUNTA DE ANDALUCIA,"https://www.antartica.cl/media/catalog/product/9/7/9788484764281_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
El Vendaje Funcional 6º Edicion,$60.900,"BOVE, TONI","https://www.antartica.cl/media/catalog/product/9/7/9788490228470_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Ecología De Cultivos: Productividad Y Manejo De Sistemas Agrarios,$35.692,"LOOMIS, R.S.","https://www.antartica.cl/media/catalog/product/9/7/9788484760801_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Ecocardiografia Facil - 2° Edicion,$46.290,"LUTHRA, ATUL","https://www.antartica.cl/media/catalog/product/9/7/9788448164010_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Disposicion Y Venta De Productos,$38.165,"FRUTOS SASTRES, MARIA JESUS","https://www.antartica.cl/media/catalog/product/9/7/9788497328890_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Dino Historias Velociraptor Ladron Veloz,$13.270,"WEST, DAVID","https://www.antartica.cl/media/catalog/product/9/7/9786074000986_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Dietas Normales Y Terapeuticas 6º Edicion,$27.370,"PEREZ, ANA BERTA","https://www.antartica.cl/media/catalog/product/9/7/9786071511973_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Diccionario De Signos Y Sintomas En Neurologia Clinica,$50.800,"CAMPBELL, JOHN","https://www.antartica.cl/media/catalog/product/9/7/9788416654468_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Diagnostico Y Tratamiento Pediatricos 19º Edicion,$76.730,"HAY, WILLIAM","https://www.antartica.cl/media/catalog/product/9/7/9786071502780_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Diagnostico Y Tratamiento En Neurologia 2º Edicion,$51.170,"ROQUELAURE, A.N.","https://www.antartica.cl/media/catalog/product/9/7/9786071508386_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Diagnostico Intraoperatorio Citologico D,$20.137,"RODRIGUEZ COSTA, JULIO","https://www.antartica.cl/media/catalog/product/9/7/9788499690124_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Diabetes Tipo 1 En Niños Adolescentes Y Adulto Jovenes,$39.990,"HANAS, RAGNAR","https://www.antartica.cl/media/catalog/product/9/7/9788479789664_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Derrotados Por Un Virus,$15.000,"PEDEMONTE VILLABLANCA, ONEGLIO","https://www.antartica.cl/media/catalog/product/9/7/9789569298134_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Daniels Y Worthingham. Tecnicas De Balance Muscular 9° Edicion,$68.200,"AVERS, DALE; HISLOP, HELEN","https://www.antartica.cl/media/catalog/product/9/7/9788490225059_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Cuidar La Vida : Debates Bioeticos,$12.350,"MASIA CLAVEL, JUAN","https://www.antartica.cl/media/catalog/product/9/7/9788425431319_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Cuidados Para Tortugas Domesticas,$15.183,"HIGHFIELD, ANDREW; HIGHFIELD, NADINE","https://www.antartica.cl/media/catalog/product/9/7/9788499102429_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Conceptos Basicos De Metodologias De Investigacion Clinica Y Epidemiologia,$18.450,"CERDA LORCA, JAIME; VALDIVIA CABRERA , GONZALO","https://www.antartica.cl/media/catalog/product/9/7/9789561425033_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Zoología De Los Invertebrados 1º Edicion,$77.342,"MARSHALL, A.J.","https://www.antartica.cl/media/catalog/product/9/7/9788429118339_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Compostaje,$50.992,"MORENO CASCO, J.","https://www.antartica.cl/media/catalog/product/9/7/9788484763468_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Vulnerabilidades Y Desastres Socionaturales,$10.780,"ARTEAGA, CATALINA; TAPIA, RICARDO","https://www.antartica.cl/media/catalog/product/9/7/9789561124660_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Compendio Esencial De Química Farmacéutica 1º Edicion,$59.415,"KOROLKOVAS, ANDREJUS","https://www.antartica.cl/media/catalog/product/9/7/9788429173215_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Compendio De Farmacología General,$25.000,"VELASCO, A.","https://www.antartica.cl/media/catalog/product/9/7/9788479784805_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Como Prevenir El Envejecimiento. Guia Practica De Antioxidantes,$13.800,"FESTY, DANIELE","https://www.antartica.cl/media/catalog/product/9/7/9788499171913_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Vea Mas Sin Anteojos,$5.000,"CORBETT, MARGARET D.","https://www.antartica.cl/media/catalog/product/9/7/9789688607800_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
"Vademecum Veterinario, Año 2005",$7.000,"DA VINCI, LEONARDO; ZOLLNER, DR. FRANK","https://www.antartica.cl/media/catalog/product/9/7/9789568423025_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Utilizacion De Compost En Los Sistemas De Cultivo Horticola,$38.242,"STOFFELLA, P.","https://www.antartica.cl/media/catalog/product/9/7/9788484761860_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Citopatologia De La Mama,$38.242,"RODRIGUEZ COSTA, JULIO","https://www.antartica.cl/media/catalog/product/9/7/9788479789633_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Urgencias Y Tratamiento Del Niño Grave. Casos Clinicos Comentados Viii,$42.400,"CASADO FLORES, JUAN","https://www.antartica.cl/media/catalog/product/9/7/9788416732371_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Citologia Ginecologica,$42.492,"RODRIGUEZ COSTA, JULIO","https://www.antartica.cl/media/catalog/product/9/7/9788490520437_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Citologia Cervical,$46.742,"VIGUER GARCIA, JOSE MARIA","https://www.antartica.cl/media/catalog/product/9/7/9788490520420_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Una Verdad Incomoda La Crisis Planetaria Del Calentamiento Global,$29.280,"GORE, AL","https://www.antartica.cl/media/catalog/product/9/7/9788497842037_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Un Premio En El Cielo Libro Para Colorea,$3.200,"DIAZ LOPEZ, SANTIAGO","https://www.antartica.cl/media/catalog/product/9/7/9789587152104_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Cirugia Laparoscopica En Ginecologia Oncologica,$48.100,"SAADI, JOSE MARTIN","https://www.antartica.cl/media/catalog/product/9/7/9789500695329_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Truficultura: Fundamentos Y Tecnicas 1º Edicion,$38.165,"REYNA DOMENECH, S.","https://www.antartica.cl/media/catalog/product/9/7/9788484763055_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Trlceratops (Amigos Prehistóricos),$3.392,"BENTHEY, DAWN","https://www.antartica.cl/media/catalog/product/9/7/9788497863322_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
"Tratamiento En Gastroenterologia, Hepatologia Y Nutricion Pediatrica",$49.200,SEGHNP,"https://www.antartica.cl/media/catalog/product/9/7/9788416732043_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Ciencias De La Salud 6° Edicion,$40.840,"KEMP, HERVE","https://www.antartica.cl/media/catalog/product/9/7/9789701063811_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Tratado De Medicina Geriatrica,$134.400,"ABIZANDA, PEDRO","https://www.antartica.cl/media/catalog/product/9/7/9788490221204_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Tratado De Fruticultura Para Zonas Áridas Y Semiáridas. Vol. 1: El Med,$29.742,"MELGAREJO MORENO, P.","https://www.antartica.cl/media/catalog/product/9/7/9788471149107_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Tratado De Cardiologia 11º Edicion,$334.800,"MANN, DOUGLAS","https://www.antartica.cl/media/catalog/product/9/7/9788491133988_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Transfusion De Sangre En Medicina Clinica,$104.542,"MOLLISON, P. L.","https://www.antartica.cl/media/catalog/product/9/7/9788429155518_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Buena Digestion (Bienestar),$3.570,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9786074043839_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Braunwald. Cardiologia En Atencion Primaria 10º Edicion,$83.800,"MANN, DOUGLAS","https://www.antartica.cl/media/catalog/product/9/7/9788490229293_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
The Flower Book,$31.442,DORLING KINDERSLEY,"https://www.antartica.cl/media/catalog/product/9/7/9780241229699_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Biología Ciencias De Glencoe 3° Edicion,$62.480,"BIGGS, ALTON","https://www.antartica.cl/media/catalog/product/9/7/9786071506382_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Avery. Neonatologia 7º Edicion,$276.400,"MACDONALD, MHAIRI","https://www.antartica.cl/media/catalog/product/9/7/9788416353682_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Terapia Ocupacional En Salud Mental,$86.500,"MORUNO, PEDRO","https://www.antartica.cl/media/catalog/product/9/7/9788445821015_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Tener Una Espalda Sana,$40.927,"GEOFFROY, CHRISTOPHE","https://www.antartica.cl/media/catalog/product/9/7/9788499105512_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Primeros Auxilios,$29.990,"MARTINEZ ATIANZA, JUAN FERNANDO","https://www.antartica.cl/media/catalog/product/9/7/9788497324335_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Prevenir Y Combatir La Obesidad En El Niño Con El Metodo Montignac,$30.700,"MONTIGNAC, MICHEL","https://www.antartica.cl/media/catalog/product/9/7/9788496669017_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Prescripcion Del Ejercicio Fisico - Personas Saludables,$44.192,"PAIRAZAMAN GUEVARA, ROOSVELL","https://www.antartica.cl/media/catalog/product/9/7/9786123044992_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Postres Lacteos (Edicion 2013),$5.000,"ARRIBALZAGA, PATRICIA; FERNANDEZ RODRIGUEZ, CONCEPCION","https://www.antartica.cl/media/catalog/product/9/7/9788415886198_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Por Ti No Pasan Los Años. La Sorprendente Naturaleza Del Envejecimient,$19.040,"WOLPERT, LEWIS","https://www.antartica.cl/media/catalog/product/9/7/9788483834367_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Poda De La Vid 6º Edicion,$20.817,"HIDALGO, LUIS","https://www.antartica.cl/media/catalog/product/9/7/9788484760931_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Plagas Y Enfermedades De Jardines,$30.592,"VILLALVA, S.","https://www.antartica.cl/media/catalog/product/9/7/9788484761785_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Pie Diabetico. Atencion Integral 3º Edicion,$60.640,"DE MARTINEZ, JESUS","https://www.antartica.cl/media/catalog/product/9/7/9786071503596_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Biofumigacion En Agricultura Extensiva De Regadio,$25.415,"BELLO, A.","https://www.antartica.cl/media/catalog/product/9/7/9788484761273_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
"Bioetica, Reproduccion Y Familia",$16.000,"SALAS, SOFIA P.; ZEGERS H., FERNANDO","https://www.antartica.cl/media/catalog/product/9/7/9789563142983_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Biodiversidad Para Jovenes Diversos. Aproximaciones A Cambio Globlal,$11.850,"BOZINOVIC, FRANCISCO","https://www.antartica.cl/media/catalog/product/9/7/9789561424258_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Atlas De Malas Hierbas,$46.742,"VILLARIAS, J. L.","https://www.antartica.cl/media/catalog/product/9/7/9788484762881_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Bienestar. La Dieta Para El Corazon,$2.100,"GLUKHOVSKY, DMITRY","https://www.antartica.cl/media/catalog/product/9/7/9786074043877_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Bestias Fabulosas Y Monstruosas,$16.160,"WEBER, BELINDA","https://www.antartica.cl/media/catalog/product/9/7/9789583035579_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Atlas De Anatomia Humana,$84.600,"OLINGER, ANTHONY B.","https://www.antartica.cl/media/catalog/product/9/7/9788416353774_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Bates. Guia De Exploracion Fisica E Historia Clinica 11ª Edicion,$118.100,"BICKLEY, LYNN","https://www.antartica.cl/media/catalog/product/9/7/9788415684022_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Aspectos Medicos Practicos En Valoracion Del Daño Corporal,$29.742,"ALONSO SANTOS, JAVIER","https://www.antartica.cl/media/catalog/product/9/7/9788499690636_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Base Celular De La Respuesta Inmunológica 1º Edicion,$22.865,"GOLUB, E. S.","https://www.antartica.cl/media/catalog/product/9/7/9788429118247_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Aventura Bajo La Tierra El Suelo Un Sistema Vivo - Manual Practico Par,$7.920,"FUENTES, JUAN","https://www.antartica.cl/media/catalog/product/9/7/9789561122949_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Auditoria En Salud 3° Edicion,$63.500,"MALAGON, LONDOÑO","https://www.antartica.cl/media/catalog/product/9/7/9789588443386_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Atlas Del Cuepo Humano Sopena,$6.900,SOPENA,"https://www.antartica.cl/media/catalog/product/9/7/9789567348534_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Atlas De Los Animales,$21.242,"SILLANI, FEBES","https://www.antartica.cl/media/catalog/product/9/7/9788416279715_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Anuario Farmacologico De Chile 2006  +Cd 20º Edicion,$30.000,EDICIONES Y DISEÑO MARIO SILVA MARTINEZ,"https://www.antartica.cl/media/catalog/product/9/7/9789568423049_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Atlas De Diseccion 2Ed.,$37.400,SOBOTTA,"https://www.antartica.cl/media/catalog/product/9/7/9788491131595_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Atlas De Anestesia Regional Periferica 3º Edicion. Anatomia Y Tecnicas,$114.500,"MEIER, GISELA","https://www.antartica.cl/media/catalog/product/9/7/9789588950891_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Atlas De Anatomia Palpatoria Tomo 1,$76.400,"SERGE, TIXA","https://www.antartica.cl/media/catalog/product/9/7/9788445825808_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Atlas De Anatomia 11º Edicion Tomo 1. Aparato Locomotor,$56.400,,"https://www.antartica.cl/media/catalog/product/9/7/9788498354737_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Atacar Y Defender,$17.602,"BARRES, JOSEP MARIA","https://www.antartica.cl/media/catalog/product/9/7/9788434234178_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Asistencia Sanitaria En Crisis Humanitarias,$44.192,"ESTEBANEZ, PILAR","https://www.antartica.cl/media/catalog/product/9/7/9788490520598_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
